doc_id,topic_id,topic_label
A0068444_00179.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00063.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00581.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00723.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00353.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00201.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00719.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00149.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00501.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00107.xml,14,die_mit_herren_und_compagnie
A0068444_00620.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00751.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00370.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00234.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00429.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00057.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00114.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00436.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00213.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00774.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00308.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00462.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00331.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00139.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00027.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00689.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00079.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00025.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00326.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00413.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00750.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00532.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00018.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00471.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00055.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00110.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00565.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00126.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00252.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00528.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00466.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00576.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00302.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00173.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00759.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00217.xml,17,holmberg_ägaren_ras_dela_casseuren
